LABEL analytical,Absolute period,Large period,Site,Site abreviation,Easting - Longitude,Northing-Latitude,Type of site/context,Region,River basin,Country,Artefact type,208Pb/206Pb,207Pb/206Pb,208Pb/204Pb,207Pb/204Pb,206Pb/204Pb,Corrosion products,Alloy
GFT13,770 BC-AD 25,Eastern Zhou-Western Han,Guangfentou,GGT,102.511091,24.190399,,Yunnan Province,,China,,"2,060898",,"38,57646582","15,68442","18,71828",,
GFT14,770 BC-AD 25,Eastern Zhou-Western Han,Guangfentou,GGT,102.511091,24.190399,,Yunnan Province,,China,,"2,119771",,"38,86443265","15,5949","18,33426",,
HS1,,,,,,,,Yunnan Province,,China,,"2,1634","0,8755","38,383","15,534","17,743",,
HS2,,,,,,,,Yunnan Province,,China,,"2,1538","0,871","38,505","15,575","17,876",,
HS4,,,,,,,,Yunnan Province,,China,,"2,158","0,8703","38,57","15,556","17,873",,
HS5,,,,,,,,Yunnan Province,,China,,"2,1684","0,8771","38,34","15,507","17,681",,
HS3,,,,,,,,Yunnan Province,,China,,"2,1735","0,8842","38,274","15,57","17,613",,
,,Dian culture,Chenggong ,CGG,102.521931,24.454532,Cemetery,Yunnan Province,,China,caldron,"2,0977","0,8546","38,4592318","15,669","18,334",,Unleaded
,,Dian culture,Chenggong ,CGG,102.521931,24.454532,Cemetery,Yunnan Province,,China,drum,"2,0922","0,8441","39,0467286","15,573","18,663",,Unleaded
,,Dian culture,Chenggong ,CGG,102.521931,24.454532,Cemetery,Yunnan Province,,China,pillow,"2,1048","0,8538","38,7746256","15,729","18,422",,Unleaded
,,Dian culture,Chenggong ,CGG,102.521931,24.454532,Cemetery,Yunnan Province,,China,mirror,"2,163","0,8763","38,380272","15,55","17,744",,Unleaded
,,Dian culture,Chenggong ,CGG,102.521931,24.454532,Cemetery,Yunnan Province,,China,chisel,"2,1121","0,8612","38,6598784","15,764","18,304",,Unleaded
,,Dian culture,Chenggong ,CGG,102.521931,24.454532,Cemetery,Yunnan Province,,China,chisel,"2,093","0,8416","38,906777","15,651","18,589",,Leaded
,,Dian culture,Chenggong ,CGG,102.521931,24.454532,Cemetery,Yunnan Province,,China,ge halbard ,"2,0981","0,8489","38,4896445","15,572","18,345",,Leaded
,,Dian culture,Chenggong ,CGG,102.521931,24.454532,Cemetery,Yunnan Province,,China,bucket,"2,1035","0,8523","39,259724","15,907","18,664",,Leaded
,,Dian culture,Chenggong ,CGG,102.521931,24.454532,Cemetery,Yunnan Province,,China,tong*,"2,1114","0,858","38,0981016","15,49","18,044",,Leaded
,,Dian culture,Chenggong ,CGG,102.521931,24.454532,Cemetery,Yunnan Province,,China,bracelet,"2,1092","0,8575","38,5603944","15,675","18,282",,Leaded
,500-300 BC,Zhou Dynasty,Dabona,DB,100.753890,25.498480,Cemetery,Yunnan Province,,China,coffin,"2,106","0,8492","38,82411","15,656","18,435",,Unleaded
,476 BC- AD 220,Warring state-Western Han,Dali,DL,100.160043,25.362238,,Yunnan Province,,China,chu hoehead*,"2,1202","0,8626","38,4328654","15,637","18,127",,Unleaded
,476 BC- AD 220,Warring state-Western Han,Dali,DL,100.160043,25.362238,,Yunnan Province,,China,musical instrument,"2,137","0,8644","38,690385","15,651","18,105",,Unleaded
,476 BC- AD 220,Warring state-Western Han,Dali,DL,100.160043,25.362238,,Yunnan Province,,China,ox,"2,1193","0,8674","37,9905718","15,567","17,926",,Unleaded
,476 BC- AD 220,Warring state-Western Han,Lijiang,LG,100.227100,26.856478,Cemetery,Yunnan Province,,China,chisel,"2,0854","0,835","39,0845668","15,649","18,742",,Unleaded
,476 BC- AD 220,Warring state-Western Han,Lijiang,LG,100.227100,26.856478,Cemetery,Yunnan Province,,China,decoration,"2,0856","0,8358","39,2801904","15,743","18,834",,Unleaded
,,Dian culture,Lijiashan,LJ,102.471376,24.581737,Cemetery,Yunnan Province,,China,figurine*,"2,1012","0,8514","38,76714","15,708","18,45",,Unleaded
,,Dian culture,Lijiashan,LJ,102.471376,24.581737,Cemetery,Yunnan Province,,China,zhubeiqi,"2,1153","0,8524","38,9130588","15,681","18,396",,Leaded
,,Dian culture,Lijiashan,LJ,102.471376,24.581737,Cemetery,Yunnan Province,,China,armor,"2,1677","0,8844","38,0149549","15,51","17,537",,Leaded
,,Dian culture,Lijiashan,LJ,102.471376,24.581737,Cemetery,Yunnan Province,,China,burner,"2,1162","0,8528","38,800527","15,636","18,335",,Leaded
,,Dian culture,Lijiashan,LJ,102.471376,24.581737,Cemetery,Yunnan Province,,China,drum,"2,093","0,8445","38,931893","15,709","18,601",,Leaded
,,Dian culture,Shizhaishan,SZH,102.414195,24.430252,Cemetery,Yunnan Province,,China,drum ,"2,0895","0,8475","38,6578395","15,678","18,501",,Unleaded
,,Dian culture,Shizhaishan,SZH,102.414195,24.430252,Cemetery,Yunnan Province,,China,hu vessel,"2,1048","0,849","38,7346344","15,623","18,403",,Unleaded
,,Dian culture,Shizhaishan,SZH,102.414195,24.430252,Cemetery,Yunnan Province,,China,macehead,"2,0919","0,8461","38,825664","15,699","18,56",,Unleaded
,700-300 BC,Zhou Dynasty,Wanjiaba,WJB,101.332540,25.005464,Cemetery,Yunnan Province,,China,chu hoehead,"2,1357","0,8555","38,7480051","15,521","18,143",,Unleaded
,700-300 BC,Zhou Dynasty,Wanjiaba,WJB,101.332540,25.005464,Cemetery,Yunnan Province,,China,chu hoehead,"2,1109","0,8422","38,9925448","15,558","18,472",,Unleaded
,700-300 BC,Zhou Dynasty,Wanjiaba,WJB,101.332540,25.005464,Cemetery,Yunnan Province,,China,drum,"2,0865","0,8375","38,954955","15,636","18,67",,Unleaded
,100 BC - AD 800,Han dynasty - Tang Dynasty,Wenshan,WS,,,,Yunnan Province,,China,drum,"2,0845","0,8414","38,6945735","15,618","18,563",,Unleaded
,100 BC - AD 800,Han dynasty - Tang Dynasty,Wenshan,WS,,,,Yunnan Province,,China,chu hoehead,"2,0894","0,8451","39,0738694","15,806","18,701",,Unleaded
,100 BC - AD 800,Han dynasty - Tang Dynasty,Wenshan,WS,,,,Yunnan Province,,China,bell,"2,1042","0,853","38,748843","15,708","18,415",,Unleaded
,100 BC - AD 800,Han dynasty - Tang Dynasty,Wenshan,WS,,,,Yunnan Province,,China,bell*,"2,1149","0,8568","40,4813009","16,317","19,141",,Leaded
,100 BC - AD 800,Han dynasty - Tang Dynasty,Wenshan,WS,,,,Yunnan Province,,China,drum,"2,1058","0,851","38,9699348","15,747","18,506",,Leaded
,100 BC - AD 800,Han dynasty - Tang Dynasty,Wenshan,WS,,,,Yunnan Province,,China,drum,"2,102","0,8508","38,794512","15,703","18,456",,Leaded
,100 BC - AD 800,Han dynasty - Tang Dynasty,Wenshan,WS,,,,Yunnan Province,,China,drum,"2,1053","0,8491","38,8996281","15,687","18,477",,Leaded
,100 BC - AD 800,Han dynasty - Tang Dynasty,Wenshan,WS,,,,Yunnan Province,,China,drum,"2,0973","0,8532","38,5819308","15,696","18,396",,Leaded
,100 BC - AD 800,Han dynasty - Tang Dynasty,Wenshan,WS,,,,Yunnan Province,,China,chu hoehead,"2,1153","0,8522","38,8982517","15,671","18,389",,Leaded
,100 BC - AD 800,Han dynasty - Tang Dynasty,Wenshan,WS,,,,Yunnan Province,,China,drum,"2,1119","0,8513","38,9772264","15,713","18,456",,Leaded
,100 BC - AD 800,Han dynasty - Tang Dynasty,Wenshan,WS,,,,Yunnan Province,,China,drum ,"2,1089","0,8513","38,8923338","15,699","18,442",,Leaded
,100 BC - AD 800,Han dynasty - Tang Dynasty,Wenshan,WS,,,,Yunnan Province,,China,drum,"2,1137","0,8518","38,9533773","15,679","18,429",,Leaded
,100 BC - AD 800,Han dynasty - Tang Dynasty,Wenshan,WS,,,,Yunnan Province,,China,basin,"2,1116","0,8513","38,8766676","15,673","18,411",,Leaded
,100 BC - AD 800,Han dynasty - Tang Dynasty,Wenshan,WS,,,,Yunnan Province,,China,drum,"2,1097","0,8575","38,7847248","15,766","18,384",,Leaded
,100 BC - AD 800,Han dynasty - Tang Dynasty,Wenshan,WS,,,,Yunnan Province,,China,drum,"2,0928","0,8452","38,988864","15,748","18,63",,Leaded
,100 BC - AD 800,Han dynasty - Tang Dynasty,Wenshan,WS,,,,Yunnan Province,,China,chu hoehead,"2,1162","0,8527","39,0079146","15,717","18,433",,Leaded
,100 BC - AD 800,Han dynasty - Tang Dynasty,Wenshan,WS,,,,Yunnan Province,,China,drum,"2,1084","0,8579","38,6933568","15,744","18,352",,Leaded
,100 BC - AD 800,Han dynasty - Tang Dynasty,Wenshan,WS,,,,Yunnan Province,,China,drum,"2,1145","0,8523","38,915258","15,686","18,404",,Leaded
,100 BC - AD 800,Han dynasty - Tang Dynasty,Wenshan,WS,,,,Yunnan Province,,China,drum,"2,119","0,858","38,998076","15,792","18,404",,Leaded
,,Dian culture,Yangfutou,YGT,102.471376,24.581737,,Yunnan Province,,China,mirror,"2,1674","0,8752","38,5060284","15,548","17,766",,Unleaded
,,Dian culture,Yangfutou,YGT,102.471376,24.581737,,Yunnan Province,,China,scabbard,"2,1407","0,8893","36,6894573","15,244","17,139",,Unleaded
,,Dian culture,Yangfutou,YGT,102.471376,24.581737,,Yunnan Province,,China,zhuo,"2,0898","0,8418","39,016566","15,716","18,67",,Unleaded
,,Dian culture,Yangfutou,YGT,102.471376,24.581737,,Yunnan Province,,China,drum,"2,0911","0,8436","38,9885595","15,729","18,645",,Leaded
,,Dian culture,Yangfutou,YGT,102.471376,24.581737,,Yunnan Province,,China,ge halbard ,"2,1038","0,8521","38,7015048","15,675","18,396",,Leaded
,476-221 BC,Warring state period,Andengyang,ADY,108.301561,23.180676,Cemetery (M14:9),Guangxi Province,,China,bracelet,,,"38,855","15,702","18,457",,
,476-221 BC,Warring state period,Andengyang,ADY,108.301561,23.180676,Cemetery (M17:3),Guangxi Province,,China,dagger,,,"38,728","15,69","18,385",,
,476-221 BC,Warring state period,Andengyang,ADY,108.301561,23.180676,Cemetery (M17:8),Guangxi Province,,China,drum,,,"38,58","15,698","18,15",,
,476-221 BC,Warring state period,Andengyang,ADY,108.301561,23.180676,Cemetery (M33:4),Guangxi Province,,China,dagger,,,"38,526","15,618","18,044",,
,476-221 BC,Warring state period,Andengyang,ADY,108.301561,23.180676,Cemetery (M65:1),Guangxi Province,,China,dagger,,,"38,837","15,721","18,408",,
,750-500 BC ?,Zhou Dynasty,Yuanlongpo,YLG,108.301561,23.180676,Cemetery (M97:5),Guangxi Province,,China,knife,,,"38,404","15,578","18,101",,
,750-500 BC ?,Zhou Dynasty,Yuanlongpo,YLG,108.301561,23.180676,Cemetery (M119:15),Guangxi Province,,China,bar,,,"39,221","15,702","18,951",,
,750-500 BC ?,Zhou Dynasty,Yuanlongpo,YLG,108.301561,23.180676,Cemetery (M130:6),Guangxi Province,,China,yue axe,,,"38,807","15,696","18,463",,
,750-500 BC ?,Zhou Dynasty,Yuanlongpo,YLG,108.301561,23.180676,Cemetery (M222:8),Guangxi Province,,China,knife,,,"39,221","15,702","18,609",,
,750-500 BC ?,Zhou Dynasty,Yuanlongpo,YLG,108.301561,23.180676,Cemetery (M233:1),Guangxi Province,,China,axe,,,"39,153","15,741","18,668",,
,750-500 BC ?,Zhou Dynasty,Yuanlongpo,YLG,108.301561,23.180676,Cemetery (M264:2),Guangxi Province,,China,bell,,,"38,118","15,361","18,181",,
,750-500 BC ?,Zhou Dynasty,Yuanlongpo,YLG,108.301561,23.180676,Cemetery (M284:2),Guangxi Province,,China,bronze piece,,,"38,273","15,539","17,979",,
,750-500 BC ?,Zhou Dynasty,Yuanlongpo,YLG,108.301561,23.180676,Cemetery (M349:6),Guangxi Province,,China,dagger,,,"38,496","15,621","18,127",,
,750-500 BC ?,Zhou Dynasty,Yuanlongpo,YLG,108.301561,23.180676,Cemetery (M59:4),Guangxi Province,,China,yue axe,,,"39,169","15,748","18,672",,
,750-500 BC ?,Zhou Dynasty,Yuanlongpo,YLG,108.301561,23.180676,Cemetery (M61:1),Guangxi Province,,China,axe,,,"38,152","15,446","18,04",,
,750-500 BC ?,Zhou Dynasty,Yuanlongpo,YLG,108.301561,23.180676,Cemetery (M74:1),Guangxi Province,,China,axe,,,"37,907","15,309","18,015",,
,750-500 BC ?,Zhou Dynasty,Yuanlongpo,YLG,108.301561,23.180676,Cemetery (M80:2),Guangxi Province,,China,dun,,,"38,725","15,759","18,353",,
,750-500 BC ?,Zhou Dynasty,Yuanlongpo,YLG,108.301561,23.180676,Cemetery (M94:1),Guangxi Province,,China,round-shape piece,,,"38,65","15,694","17,927",,
LSC-TG-1,,,"Luohan Village, Xiangxhou County",,,,Isolated find,Guangxi Province,,China,,"2,113908","0,859259","38,79407","15,76898","18,35183",,Leaded bronze
LSC-TG-5,,,"Mengjiang Town, Tengxian County",,,,Isolated find,Guangxi Province,,China,,"2,121441","0,858858","38,99287","15,78384","18,37795",,Leaded bronze
LSC-TG-6,,,"Shiya Village,Wuxuan County",,,,Isolated find,Guangxi Province,,China,,"2,112475","0,8594161","38,76909","15,77187","18,35184",,Leaded bronze
LSC-TG-13,,,"Qishi Town, Guigang County",,,,Isolated find,Guangxi Province,,China,,"2,108577","0,848401","39,18868","15,76785","18,58537",,Leaded bronze
LSC-TG-14,,,"Qintang Town, Guigang County",,,,Isolated find,Guangxi Province,,China,,"2,117262","0,857732","38,90388","15,7605","18,37657",,Leaded bronze
LSC-TG-15,,,"Qishi Town, Guigang County",,,,Isolated find,Guangxi Province,,China,,"2,114766","0,858292","38,88852","15,78272","18,38904",,Leaded bronze
LSC-TG-16,,,Guigang County,,,,Isolated find,Guangxi Province,,China,,"2,111396","0,8586906","38,78671","15,7743","18,37018",,Leaded bronze
LSC-TG-17,,,"Donglong Town, Guigang County",,,,Isolated find,Guangxi Province,,China,,"2,11434","0,858597","38,81236","15,76008","18,35625",,Leaded bronze
LSC-TG-18,,,"Tonghe Town, Pingnan County",,,,Isolated find,Guangxi Province,,China,,"2,115012","0,860943","38,70836","15,75673","18,30267",,Leaded bronze
LSC-TG-19,,,"Siwang Town, Pingnan County",,,,Isolated find,Guangxi Province,,China,,"2,107491","0,850201","38,98093","15,72562","18,49637",,Leaded bronze
LSC-TG-20,,,"Dongsuntang, Pingnan County",,,,Isolated find,Guangxi Province,,China,,"2,11247","0,858779","38,8186","15,78086","18,37593",,Leaded bronze
LSC-TG-21,,,"Fucang Village, Pingnan County",,,,Isolated find,Guangxi Province,,China,,"2,115021","0,858808","38,79743","15,75072","18,34328",,Leaded bronze
LSC-TG-22,,,"Guangcheng, Pingnan County",,,,Isolated find,Guangxi Province,,China,,"2,105646","0,852164","38,85211","15,72362","18,4514",,Leaded bronze
LSC-TG-231,,,"Tonghe Town, Pingnan County",,,,Isolated find,Guangxi Province,,China,,"2,118623","0,859339","38,84717","15,75688","18,33604",,Leaded bronze
LSC-TG-25,,,"Xunwang, Guiping County",,,,Isolated find,Guangxi Province,,China,,"2,1143","0,855354","38,98658","15,77228","18,43948",,Leaded bronze
LSC-TG-26,,,"Jiangkou Town, Guiping County",,,,Isolated find,Guangxi Province,,China,,"2,116157","0,858216","38,91465","15,78285","18,39011",,Leaded bronze
LSC-TG-27,,,"Jintian Town, Guiping County",,,,Isolated find,Guangxi Province,,China,,"2,121032","0,859329","38,92455","15,77014","18,34987",,Leaded bronze
LSC-TG-30,,,"Jintian Town, Guiping County",,,,Isolated find,Guangxi Province,,China,,"2,114303","0,857978","38,86544","15,77148","18,38215",,Leaded bronze
LSC-TG-31,,,"Mugeng Town, Guiping County",,,,Isolated find,Guangxi Province,,China,,"2,116765","0,86084","38,72459","15,74686","18,29216",,Leaded bronze
LSC-TG-32,,,,,,,Isolated find,Guangxi Province,,China,,"2,115973","0,860857","38,72497","15,75477","18,30126",,Leaded bronze
LSC-TG-33,,,"Jiangkou Town, Guiping County",,,,Isolated find,Guangxi Province,,China,,"2,101193","0,850255","38,87223","15,72979","18,50123",,Leaded bronze
LSC-TG-34,,,"Fucheng, Guiping County",,,,Isolated find,Guangxi Province,,China,,"2,119783","0,858409","38,95954","15,77561","18,37835",,Leaded bronze
LSC-TG-35,,,,,,,Isolated find,Guangxi Province,,China,,"2,112632","0,858117","38,83712","15,775","18,38329",,Leaded bronze
LSC-TG-36,,,"Mugeng, Guiping County",,,,Isolated find,Guangxi Province,,China,,"2,103789","0,850031","38,92089","15,72499","18,49932",,Leaded bronze
LSC-TG-37,,,"Mengxu Town, Guiping County",,,,Isolated find,Guangxi Province,,China,,"2,116158","0,858089","38,91359","15,77935","18,38879",,Leaded bronze
LSC-TG-42,,,"Luobo Town,Wuming County",,,,Isolated find,Guangxi Province,,China,,"2,119008","0,858373","38,92708","15,76867","18,37042",,Leaded bronze
LSC-TG-43,,,"Taiping Town, Wuming County",,,,Isolated find,Guangxi Province,,China,,"2,091887","0,816655","40,31358","15,73808","19,27139",,Leaded bronze
LSC-TG-45,,,"Xiangzhou, Tiandong County",,,,Isolated find,Guangxi Province,,China,,"2,093998","0,817184","40,32751","15,73784","19,25862",,Leaded bronze
LSC-TG-50,,,"Rong County, Yulin City",,,,Isolated find,Guangxi Province,,China,,"2,094007","0,829454","39,76597","15,74905","18,98725",,Leaded bronze
LSC-TG-53,,,"Silong, Lingshan County",,,,Isolated find,Guangxi Province,,China,,"2,118933","0,856694","38,99976","15,76765","18,40426",,Leaded bronze
LSC-TG-57,,,Yulin City,,,,Isolated find,Guangxi Province,,China,,"2,116148","0,858467","38,87765","15,7737","18,37427",,Leaded bronze
BL-TG-23,,,"Simian Town, Pingnan County",,,,Isolated find,Guangxi Province,,China,,"2,114792","0,859289","38,78841","15,76063","18,34148",,Leaded bronze
BL-TG-24,,,"Zhongsha Town, Guiping County",,,,Isolated find,Guangxi Province,,China,,"2,113952","0,859946","38,74372","15,76076","18,32763",,Leaded bronze
BL-TG-39,,,"Rangnan, Teng County",,,,Isolated find,Guangxi Province,,China,,"2,104784","0,848021","39,02347","15,72262","18,54037",,Leaded bronze
BL-TG-40,,,"Tianping Town, Teng County",,,,Isolated find,Guangxi Province,,China,,"2,115275","0,858949","38,71515","15,72105","18,30266",,Leaded bronze
BL-TG-41,,,"Guangping Town, Cangwu County",,,,Isolated find,Guangxi Province,,China,,"2,110087","0,850834","38,84077","15,66147","18,40719",,Leaded bronze
BL-TG-54,,,"Licun Town, Rong County",,,,Isolated find,Guangxi Province,,China,,"2,098955","0,848054","38,95599","15,73964","18,55971",,Leaded bronze
BL-TG-55,,,,,,,Isolated find,Guangxi Province,,China,,"2,094642","0,844416","39,05471","15,74419","18,64505",,Leaded bronze
BL-TG-56,,,"Yangmei Town, Rong County",,,,Isolated find,Guangxi Province,,China,,"2,113684","0,858604","38,81613","15,76725","18,36382",,Leaded bronze
BL-TG-58,,,Beiliu County,,,,Isolated find,Guangxi Province,,China,,"2,101564","0,848335","38,93558","15,71707","18,52695",,Leaded bronze
BL-TG-59,,,"Qingwan Town, Beiliu City",,,,Isolated find,Guangxi Province,,China,,"2,081564","0,835791","39,09562","15,6977","18,78185",,Leaded bronze
BL-TG-60,,,"Wushi Town, Luchuan County,",,,,Isolated find,Guangxi Province,,China,,"2,104242","0,852682","38,85824","15,74407","18,46369",,Leaded bronze
BL-TG-61,,,"Daqiao Town, Luchuan County",,,,Isolated find,Guangxi Province,,China,,"2,103317","0,847278","39,08607","15,74502","18,58307",,Leaded bronze
BL-TG-62,,,"Xinqiao Town, Yulin City",,,,Isolated find,Guangxi Province,,China,,"2,097427","0,84483","39,01781","15,71612","18,60407",,Leaded bronze
LS-TG-7,,,"Zhangjia Village, Pubei Count",,,,Isolated find,Guangxi Province,,China,,"2,092356","0,841523","39,02824","15,69673","18,65277",,Leaded bronze
LS-TG-8,,,,,,,Isolated find,Guangxi Province,,China,,"2,096172","0,843638","38,97768","15,68551","18,59271",,Leaded bronze
LS-TG-10,,,"Fengtang Town, Lingshan County",,,,Isolated find,Guangxi Province,,China,,"2,113248","0,856644","38,8312","15,74094","18,37513",,Leaded bronze
LS-TG-11,,,"Fengtang Town, Lingshan County,",,,,Isolated find,Guangxi Province,,China,,"2,102622","0,845844","39,06073","15,71364","18,57715",,Leaded bronze
LS-TG-12,,,"Changtan Town, Qinzhou City",,,,Isolated find,Guangxi Province,,China,,"2,108523","0,8544617","38,91926","15,77159","18,45807",,Leaded bronze
LS-TG-44,,,"Jiangxi Town, Nanning City",,,,Isolated find,Guangxi Province,,China,,"2,103074","0,849246","38,88204","15,70103","18,48819",,Leaded bronze
LS-TG-52,,,"Hepu County, Beihai City,",,,,Isolated find,Guangxi Province,,China,,"2,099059","0,84496","39,05279","15,72041","18,6049",,Leaded bronze
ND-KS-1,,,,,,,,Guangxi Province,,China,Ores,"2,091623","0,842135","39,02269","15,71141","18,65665",,
ND-KS-2,,,,,,,,Guangxi Province,,China,Ores,"2,103858","0,844555","39,14566","15,71431","18,60661",,
ND-KS-3,,,,,,,,Guangxi Province,,China,Ores,"2,092811","0,842977","39,00547","15,71105","18,63761",,
HZ-KS-4,,,,,,,,Guangxi Province,,China,Ores,"2,095309","0,841597","39,14054","15,72122","18,68021",,
ND-KS-5,,,,,,,,Guangxi Province,,China,Ores,"2,110948","0,844399","39,21272","15,68608","18,58077",,
SEALIP/ID/GH/1,400-300 BC,Metal Age,Gau Harimau,GH,103.930883, -4.069579,cemetery,Bengkulu Province,Maritime,Indonesia,Axe,"2,08196","0,83912","38,756","15,62","18,614",,
SEALIP/ID/GH/2,400-300 BC,Metal Age,Gau Harimau,GH,103.930883, -4.069579,cemetery,Bengkulu Province,Maritime,Indonesia,Fragment,"2,07531","0,82785","39,305","15,679","18,94",,bronze
SEALIP/ID/GH/3,400-300 BC,Metal Age,Gau Harimau,GH,103.930883, -4.069579,cemetery,Bengkulu Province,Maritime,Indonesia,Fragment,"2,07831","0,83148","39,155","15,665","18,839",Low,bronze
SEALIP/ID/GH/4,400-300 BC,Metal Age,Gau Harimau,GH,103.930883, -4.069579,cemetery,Bengkulu Province,Maritime,Indonesia,Bangle (motifs),"2,08297","0,84102","38,64","15,602","18,55",High,leaded bronze
SEALIP/ID/GH/5,400-300 BC,Metal Age,Gau Harimau,GH,103.930883, -4.069579,cemetery,Bengkulu Province,Maritime,Indonesia,Bangle,"2,08095","0,83688","38,884","15,637","18,685",High,bronze
SEALIP/ID/GH/6,400-300 BC,Metal Age,Gau Harimau,GH,103.930883, -4.069579,cemetery,Bengkulu Province,Maritime,Indonesia,Axe,"2,0796","0,83229","39,152","15,669","18,826",Low,bronze
SEALIP/KH/TRL/1,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,01874","0,85197","38,929","15,718","18,449",,leaded bronze
SEALIP/KH/TRL/2,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,04091","0,86133","38,859","15,876","18,432",,bronze
SEALIP/KH/TRL/3,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,02036","0,85266","38,84","15,716","18,432",,bronze
SEALIP/KH/TRL/4,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,02732","0,85559","38,645","15,678","18,323",,bronze
SEALIP/KH/TRL/5,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,01877","0,85198","38,555","15,681","18,406",,bronze
SEALIP/KH/TRL/6,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,10928","0,85873","38,652","15,737","18,326",,bronze
SEALIP/KH/TRL/7,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,11272","0,85913","38,689","15,733","18,313",,bronze
SEALIP/KH/TRL/8,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,10757","0,85884","38,644","15,748","18,337",,bronze
SEALIP/KH/TRL/9,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Crucible,"2,11449","0,85611","38,677","15,66","18,292",,bronze
SEALIP/KH/TRL/10,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,11576","0,85743","38,819","15,732","18,348",,red brass
SEALIP/KH/TRL/11,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Copper Slag,"2,0967","0,84613","39,024","15,749","18,612",,copper
SEALIP/KH/TRL/12,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,10848","0,86025","38,558","15,732","18,288",,bronze
SEALIP/KH/TRL/13,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,11303","0,85692","38,78","15,727","18,353",,bronze
SEALIP/KH/TRL/14,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Copper (object),"2,10318","0,85706","38,532","15,702","18,321",,bronze
SEALIP/KH/TRL/15,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Copper (object),"2,08776","0,85039","38,589","15,718","18,484",,bronze
SEALIP/KH/TRL/16,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,11092","0,85615","38,671","15,684","18,319",,bronze
SEALIP/KH/TRL/17,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Crucible,"2,10854","0,85982","38,578","15,731","18,297",,bronze
SEALIP/KH/TRL/18,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Copper (undet.),"2,1151","0,85485","38,865","15,708","18,375",,bronze
SEALIP/KH/TRL/19,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,11096","0,85348","38,816","15,694","18,387",,leaded bronze
SEALIP/KH/TRL/20,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Copper Slag,"2,10444","0,85906","38,529","15,728","18,309",,copper
SEALIP/KH/TRL/21,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,10825","0,85853","38,608","15,722","18,312",,bronze
SEALIP/KH/TRL/22,11th-12th AD,Angkorian Period,Angkor Thom foundry,TRL,103.522569,13.290338,Foundry,Siem Reap Province,Mekong river basin,Cambodia,Foundry waste,"2,10932","0,85247","38,878","15,712","18,432",,leaded bronze
